TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,Shipping,State
361.0,2025-05-04,1102.0,2006.0,402.0,2.0,792.0,13.59,MO
362.0,2025-05-04,1141.0,2036.0,401.0,3.0,871.92,43.9,MO
363.0,2025-05-04,1129.0,2057.0,403.0,0.0,1747.92,26.26,MN
364.0,2025-05-04,1032.0,2012.0,404.0,2.0,997.1,28.94,TX
365.0,2025-05-04,1086.0,2071.0,403.0,1.0,553.64,96.82,AR
366.0,2025-05-04,1050.0,2077.0,404.0,0.0,561.83,35.89,IL
367.0,2025-05-04,1011.0,2004.0,402.0,2.0,0.0,81.52,MN
368.0,2025-05-04,1121.0,2066.0,404.0,1.0,0.0,33.08,OK
369.0,2025-05-04,1155.0,2065.0,402.0,2.0,1128.82,70.2,TX
370.0,2025-05-04,1156.0,2040.0,402.0,3.0,138.16,14.27,IA
371.0,2025-05-04,1157.0,2094.0,403.0,2.0,1578.72,26.22,IL
372.0,2025-05-04,1129.0,2065.0,404.0,2.0,752.54,65.27,MN
373.0,2025-05-04,1121.0,2002.0,403.0,2.0,2771.2,10.14,IA
374.0,2025-05-04,1172.0,2014.0,404.0,2.0,197.04,22.13,KS
375.0,2025-05-04,1185.0,2088.0,401.0,3.0,2128.05,77.31,IA
376.0,2025-05-04,1067.0,2083.0,402.0,0.0,0.0,50.35,XX
377.0,2025-05-04,1149.0,2061.0,402.0,3.0,1199.52,0.0,NE
378.0,2025-05-04,1037.0,2087.0,402.0,0.0,318.64,9.34,IL
379.0,2025-05-04,1146.0,2089.0,401.0,1.0,744.34,51.57,NE
380.0,2025-05-04,1004.0,2056.0,403.0,3.0,2098.88,98.56,NE
381.0,2025-05-04,1038.0,2052.0,402.0,3.0,2193.78,29.3,CO
383.0,2025-05-04,1180.0,2017.0,402.0,2.0,741.92,67.94,IL
384.0,2025-05-04,1169.0,2061.0,404.0,2.0,319.87,52.29,MN
385.0,2025-05-04,1044.0,2058.0,403.0,2.0,1066.8,91.48,TX
387.0,2025-05-04,1049.0,2031.0,403.0,2.0,1356.72,9.76,IA
388.0,2025-05-04,1057.0,2038.0,403.0,1.0,2501.58,9.36,IA
389.0,2025-05-04,1176.0,2090.0,404.0,2.0,343.87,37.56,KS
390.0,2025-05-04,1122.0,2044.0,403.0,2.0,166.06,20.84,IA
391.0,2025-05-04,1031.0,2073.0,404.0,3.0,1498.29,46.63,MN
392.0,2025-05-04,1088.0,2098.0,402.0,2.0,726.29,51.37,OK
393.0,2025-05-04,1010.0,2036.0,401.0,2.0,348.77,54.86,MN
394.0,2025-05-04,1113.0,2083.0,403.0,3.0,3072.64,46.12,NE
395.0,2025-05-04,1054.0,2025.0,403.0,2.0,671.09,6.11,IA
396.0,2025-05-04,1035.0,2013.0,402.0,1.0,1683.65,9.78,NE
397.0,2025-05-04,1012.0,2085.0,402.0,1.0,217.94,52.35,AR
398.0,2025-05-04,1013.0,2012.0,404.0,2.0,1994.21,0.0,MN
399.0,2025-05-04,1183.0,2060.0,401.0,1.0,367.54,83.4,NE
400.0,2025-05-04,1001.0,2070.0,402.0,3.0,102.54,14.26,MO
401.0,2025-05-04,1167.0,2060.0,404.0,1.0,735.08,51.78,OK
402.0,2025-05-04,1193.0,2036.0,403.0,2.0,348.77,73.09,KS
403.0,2025-05-04,1165.0,2007.0,401.0,1.0,0.0,95.84,IA
404.0,2025-05-04,1136.0,2094.0,401.0,1.0,1776.06,79.2,IA
405.0,2025-05-04,1106.0,2022.0,401.0,3.0,671.18,88.73,OK
406.0,2025-05-04,1126.0,2023.0,403.0,0.0,0.0,17.67,OK
407.0,2025-05-04,1002.0,2038.0,401.0,2.0,1482.42,57.59,NE
408.0,2025-05-04,1072.0,2058.0,404.0,1.0,1200.15,96.04,CO
409.0,2025-05-04,1129.0,2059.0,403.0,1.0,1382.54,72.46,CO
410.0,2025-05-04,1028.0,2042.0,402.0,3.0,502.83,68.67,NE
411.0,2025-05-04,1165.0,2032.0,402.0,0.0,0.0,76.59,MO
412.0,2025-05-04,1188.0,2043.0,403.0,1.0,1572.21,27.57,IL
413.0,2025-05-04,1044.0,2078.0,404.0,3.0,426.03,10.11,IL
414.0,2025-05-04,1131.0,2041.0,401.0,3.0,3216.84,76.74,CO
415.0,2025-05-04,1171.0,2012.0,402.0,1.0,1121.74,21.51,CO
416.0,2025-05-04,1122.0,2041.0,402.0,0.0,1608.42,52.68,MO
417.0,2025-05-04,1066.0,2049.0,402.0,3.0,0.0,39.02,AR
418.0,2025-05-04,1192.0,2034.0,403.0,2.0,326.81,38.19,NE
419.0,2025-05-04,1149.0,2092.0,401.0,2.0,1157.3,76.45,MO
420.0,2025-05-04,1167.0,2046.0,402.0,0.0,133.72,35.49,KS
421.0,2025-05-04,1170.0,2015.0,404.0,2.0,0.0,47.33,MO
422.0,2025-05-04,1040.0,2051.0,403.0,0.0,469.28,55.65,KS
423.0,2025-05-04,1163.0,2037.0,403.0,1.0,0.0,97.74,OK
424.0,2025-05-04,1056.0,2017.0,404.0,1.0,834.66,10.16,IL
425.0,2025-05-04,1116.0,2095.0,403.0,3.0,490.79,42.0,KS
426.0,2025-05-04,1179.0,2070.0,404.0,1.0,61.52,93.16,KS
427.0,2025-05-04,1195.0,2031.0,401.0,3.0,1695.9,7.93,IA
428.0,2025-05-04,1135.0,2090.0,403.0,0.0,0.0,96.71,AR
429.0,2025-05-04,1144.0,2014.0,401.0,1.0,443.34,42.44,CO
430.0,2025-05-04,1146.0,2068.0,402.0,1.0,2952.86,53.69,IA
431.0,2025-05-04,1083.0,2066.0,404.0,0.0,516.06,76.35,CO
432.0,2025-05-04,1174.0,2026.0,404.0,0.0,423.12,36.43,IA
433.0,2025-05-04,1130.0,2057.0,401.0,3.0,1747.92,67.65,MN
434.0,2025-05-04,1033.0,2065.0,404.0,3.0,0.0,72.66,OK
435.0,2025-05-04,1144.0,2007.0,404.0,2.0,933.42,51.26,KS
436.0,2025-05-04,1185.0,2002.0,404.0,2.0,692.8,89.2,KS
437.0,2025-05-04,1000.0,2095.0,402.0,0.0,0.0,25.21,MO
438.0,2025-05-04,1011.0,2054.0,403.0,0.0,900.51,61.01,IL
439.0,2025-05-04,1138.0,2007.0,401.0,3.0,2333.56,96.58,MN
440.0,2025-05-04,1008.0,2036.0,404.0,1.0,196.18,18.89,TX
441.0,2025-05-04,1196.0,2017.0,404.0,2.0,741.92,54.2,AR
442.0,2025-05-04,1097.0,2057.0,404.0,3.0,436.98,14.81,CO
443.0,2025-05-04,1020.0,2087.0,402.0,2.0,637.28,60.83,KS
444.0,2025-05-04,1030.0,2022.0,404.0,1.0,604.06,50.8,XX
445.0,2025-05-04,1186.0,2028.0,401.0,0.0,2551.76,62.19,KS
446.0,2025-05-04,1076.0,2059.0,404.0,3.0,1536.15,66.49,NAN
447.0,2025-05-04,1058.0,2031.0,404.0,2.0,0.0,20.8,IA
448.0,2025-05-04,1039.0,2035.0,402.0,0.0,899.99,94.99,NE
449.0,2025-05-04,1008.0,2084.0,404.0,0.0,845.55,82.94,IA
450.0,2025-05-04,1061.0,2026.0,401.0,0.0,423.12,40.93,IA
451.0,2025-05-04,1152.0,2004.0,404.0,0.0,2781.75,90.65,K S
452.0,2025-05-04,1062.0,2094.0,401.0,3.0,1973.4,90.21,OK
453.0,2025-05-04,1112.0,2029.0,402.0,0.0,13.51,41.22,MN
454.0,2025-05-04,1035.0,2064.0,403.0,1.0,0.0,91.46,KS
455.0,2025-05-04,1187.0,2073.0,403.0,2.0,399.54,16.19,MO
456.0,2025-05-04,1060.0,2038.0,402.0,1.0,3335.44,29.82,CO
457.0,2025-05-04,1105.0,2038.0,403.0,0.0,1853.02,21.98,CO
459.0,2025-05-04,1142.0,2063.0,401.0,2.0,1325.9,71.22,MO
460.0,2025-05-04,1164.0,2085.0,404.0,2.0,387.44,29.99,AR
461.0,2025-05-04,1178.0,2053.0,404.0,1.0,1647.4,94.84,IA
462.0,2025-05-04,1076.0,2048.0,402.0,3.0,1072.89,53.5,NE
463.0,2025-05-04,1061.0,2028.0,403.0,1.0,1148.29,42.95,OK
464.0,2025-05-04,1118.0,2007.0,404.0,3.0,1750.17,58.12,MN
465.0,2025-05-04,1142.0,2067.0,402.0,3.0,1163.8,29.81,OK
466.0,2025-05-04,1062.0,2032.0,402.0,2.0,756.48,56.1,MN
467.0,2025-05-04,1165.0,2010.0,404.0,2.0,124.54,69.75,MN
468.0,2025-05-04,1023.0,2068.0,402.0,0.0,2460.72,81.02,OK
469.0,2025-05-04,1068.0,2048.0,401.0,0.0,715.26,83.0,KS
470.0,2025-05-04,1048.0,2097.0,402.0,3.0,0.0,93.37,NE
471.0,2025-05-04,1053.0,2042.0,403.0,0.0,167.61,63.77,IA
472.0,2025-05-04,1054.0,2024.0,401.0,3.0,372.81,96.01,TX
473.0,2025-05-04,1062.0,2089.0,402.0,3.0,1240.56,31.63,NE
474.0,2025-05-04,1061.0,2070.0,403.0,2.0,27.34,70.2,IA
475.0,2025-05-04,1097.0,2059.0,403.0,2.0,0.0,41.05,KS
476.0,2025-05-04,1066.0,2046.0,404.0,3.0,200.58,39.76,TX
477.0,2025-05-04,1025.0,2092.0,404.0,2.0,771.54,98.03,NE
478.0,2025-05-04,1052.0,2047.0,403.0,3.0,334.98,75.16,TX
479.0,2025-05-04,1011.0,2072.0,402.0,1.0,756.54,79.61,IL
480.0,2025-05-04,1004.0,2033.0,404.0,2.0,0.0,84.7,KS
481.0,2025-05-04,1039.0,2025.0,403.0,1.0,503.32,0.0,AR
482.0,2025-05-04,1097.0,2072.0,402.0,3.0,420.3,38.74,CO
483.0,2025-05-04,1140.0,2083.0,403.0,2.0,1843.58,20.92,AR
484.0,2025-05-04,1195.0,2062.0,404.0,3.0,3096.8,72.49,MN
485.0,2025-05-04,1043.0,2093.0,403.0,1.0,1360.69,86.15,IA
486.0,2025-05-04,1035.0,2092.0,404.0,1.0,0.0,11.06,TX
487.0,2025-05-04,1138.0,2082.0,401.0,0.0,533.2,67.21,OK
488.0,2025-05-04,1019.0,2085.0,401.0,0.0,484.3,0.0,AR
489.0,2025-05-04,1105.0,2017.0,402.0,0.0,1391.1,97.11,CO
491.0,2025-05-04,1129.0,2058.0,403.0,0.0,1333.5,52.68,IA
492.0,2025-05-04,1158.0,2081.0,404.0,3.0,2984.88,52.68,IL
493.0,2025-05-04,1004.0,2000.0,404.0,0.0,2907.93,72.92,OK
494.0,2025-05-04,1004.0,2067.0,403.0,2.0,465.52,70.92,IL
495.0,2025-05-04,1004.0,2064.0,404.0,1.0,1323.18,65.5,MN
496.0,2025-05-04,1027.0,2012.0,402.0,1.0,1121.74,0.0,IL
498.0,2025-05-04,1068.0,2050.0,401.0,2.0,0.0,78.69,KS
499.0,2025-05-04,1103.0,2058.0,402.0,1.0,600.08,28.65,TX
500.0,2025-05-04,1076.0,2087.0,401.0,0.0,159.32,41.97,IL
501.0,2025-05-04,1023.0,2051.0,404.0,3.0,351.96,33.39,AR
502.0,2025-05-04,1141.0,2060.0,401.0,0.0,408.38,60.55,OK
503.0,2025-05-04,1179.0,2021.0,401.0,3.0,835.41,13.5,IA
504.0,2025-05-04,1111.0,2082.0,403.0,0.0,0.0,15.2,TX
505.0,2025-05-04,1135.0,2005.0,402.0,1.0,1157.71,70.48,AR
506.0,2025-05-04,1177.0,2072.0,404.0,2.0,1008.72,58.84,CO
507.0,2025-05-04,1011.0,2009.0,403.0,0.0,0.0,33.09,IL
508.0,2025-05-04,1045.0,2040.0,401.0,1.0,31.09,39.59,MN
509.0,2025-05-04,1150.0,2018.0,404.0,0.0,1084.52,19.64,IL
510.0,2025-05-04,1076.0,2020.0,402.0,3.0,2254.98,87.98,NE
511.0,2025-05-04,1173.0,2069.0,403.0,3.0,232.39,61.08,MO
512.0,2025-05-04,1193.0,2094.0,402.0,0.0,1480.05,12.6,MO
513.0,2025-05-04,1128.0,2095.0,403.0,0.0,0.0,55.26,KS
514.0,2025-05-04,1025.0,2055.0,402.0,0.0,107.88,54.99,NE
515.0,2025-05-04,1087.0,2077.0,404.0,2.0,449.46,69.08,OK
516.0,2025-05-04,1007.0,2081.0,403.0,3.0,746.22,47.09,AR
517.0,2025-05-04,1125.0,2029.0,403.0,3.0,40.53,27.87,CO
518.0,2025-05-04,1110.0,2023.0,404.0,0.0,1879.08,74.0,IL
519.0,2025-05-04,1197.0,2079.0,403.0,1.0,855.49,25.41,??
520.0,2025-05-04,1182.0,2009.0,401.0,2.0,53.05,48.74,IA
521.0,2025-05-04,1039.0,2048.0,402.0,3.0,357.63,92.2,KS
522.0,2025-05-04,1081.0,2046.0,401.0,0.0,33.43,61.55,K S
523.0,2025-05-04,1001.0,2039.0,404.0,2.0,2343.46,93.37,KS
524.0,2025-05-04,1194.0,2034.0,401.0,1.0,245.11,54.82,AR
526.0,2025-05-04,1142.0,2071.0,404.0,0.0,615.16,75.8,CO
527.0,2025-05-04,1006.0,2011.0,403.0,0.0,1229.22,51.35,MN
528.0,2025-05-04,1152.0,2076.0,403.0,3.0,2418.21,92.79,KS
529.0,2025-05-04,1003.0,2037.0,404.0,3.0,1440.56,21.08,AR
530.0,2025-05-04,1199.0,2010.0,402.0,1.0,210.17,23.97,AR
531.0,2025-05-04,1175.0,2048.0,402.0,1.0,965.6,84.08,??
532.0,2025-05-04,1068.0,2038.0,403.0,3.0,0.0,56.91,IL
533.0,2025-05-04,1037.0,2008.0,402.0,3.0,266.36,68.04,MO
534.0,2025-05-04,1070.0,2053.0,403.0,3.0,1830.45,52.68,IL
535.0,2025-05-04,1005.0,2009.0,403.0,2.0,53.05,66.69,NE
536.0,2025-05-04,1063.0,2092.0,404.0,1.0,867.98,23.89,TX
537.0,2025-05-04,1117.0,2013.0,402.0,2.0,2244.86,6.75,AR
538.0,2025-05-04,1001.0,2050.0,403.0,3.0,0.0,82.41,MO
539.0,2025-05-04,1084.0,2056.0,403.0,3.0,1574.16,54.47,MN
540.0,2025-05-04,1166.0,2076.0,402.0,2.0,0.0,47.67,IA
541.0,2025-05-04,1082.0,2077.0,402.0,3.0,0.0,54.76,IA
542.0,2025-05-04,1080.0,2022.0,404.0,2.0,1073.89,55.63,KS
543.0,2025-05-04,1074.0,2094.0,404.0,1.0,444.02,97.43,OK
544.0,2025-05-04,1083.0,2048.0,403.0,3.0,0.0,22.55,MN
545.0,2025-05-04,1093.0,2014.0,402.0,1.0,221.67,79.08,IA
546.0,2025-05-04,1174.0,2098.0,401.0,3.0,2723.58,23.36,MO
547.0,2025-05-04,1181.0,2026.0,404.0,2.0,507.74,24.43,IA
548.0,2025-05-04,1177.0,2008.0,404.0,3.0,332.95,43.46,MO
549.0,2025-05-04,1035.0,2081.0,403.0,1.0,1343.2,65.93,MO
550.0,2025-05-04,1064.0,2084.0,402.0,3.0,845.55,8.73,OK
551.0,2025-05-04,1096.0,2009.0,404.0,3.0,198.93,48.83,OK
552.0,2025-05-04,1149.0,2051.0,404.0,0.0,0.0,52.56,IA
553.0,2025-05-04,1092.0,2089.0,401.0,0.0,827.04,61.08,NE
554.0,2025-05-04,1196.0,2031.0,403.0,1.0,1526.31,13.66,TX
555.0,2025-05-04,1165.0,2078.0,401.0,3.0,142.01,57.28,MO
556.0,2025-05-04,1192.0,2042.0,404.0,0.0,1005.66,9.87,IL
557.0,2025-05-04,1002.0,2012.0,403.0,1.0,560.87,64.14,TX
558.0,2025-05-04,1130.0,2095.0,402.0,3.0,1963.16,48.11,TX
559.0,2025-05-04,1095.0,2050.0,404.0,1.0,168.1,22.56,MO
560.0,2025-05-04,1088.0,2003.0,404.0,0.0,385.18,9.66,OK
561.0,2025-05-04,1075.0,2053.0,401.0,0.0,1830.45,96.8,MN
562.0,2025-05-04,1186.0,2018.0,403.0,2.0,1301.42,85.11,KS
563.0,2025-05-04,1087.0,2058.0,402.0,3.0,2667.0,10.53,MN
564.0,2025-05-04,1089.0,2060.0,401.0,3.0,408.38,45.57,AR
565.0,2025-05-04,1184.0,2089.0,404.0,2.0,1984.9,52.29,IA
566.0,2025-05-04,1017.0,2038.0,401.0,0.0,0.0,0.0,KS
567.0,2025-05-04,1005.0,2043.0,401.0,1.0,786.1,6.07,NE
568.0,2025-05-04,1189.0,2031.0,402.0,1.0,2035.08,36.66,OK
569.0,2025-05-04,1084.0,2071.0,404.0,3.0,0.0,50.08,MO
570.0,2025-05-04,1059.0,2051.0,402.0,1.0,527.94,44.33,MO
571.0,2025-05-04,1163.0,2084.0,404.0,3.0,845.55,80.96,AR
572.0,2025-05-04,1007.0,2094.0,402.0,3.0,493.35,62.54,IA
573.0,2025-05-04,1151.0,2054.0,404.0,0.0,0.0,52.22,NE
574.0,2025-05-04,1180.0,2027.0,402.0,2.0,0.0,52.68,KS
575.0,2025-05-04,1192.0,2090.0,401.0,0.0,286.56,34.48,AR
576.0,2025-05-04,1137.0,2023.0,403.0,2.0,1503.26,72.8,CO
577.0,2025-05-04,1050.0,2058.0,401.0,2.0,1066.8,14.79,MO
578.0,2025-05-04,1171.0,2062.0,403.0,3.0,619.36,68.76,IL
579.0,2025-05-04,1156.0,2050.0,401.0,2.0,0.0,30.75,IL
580.0,2025-05-04,1090.0,2058.0,402.0,2.0,1066.8,0.0,MO
581.0,2025-05-04,1157.0,2075.0,401.0,1.0,702.58,71.44,MN
582.0,2025-05-04,1080.0,2015.0,402.0,2.0,1619.93,77.62,MN
583.0,2025-05-04,1029.0,2023.0,403.0,1.0,0.0,49.21,NE
584.0,2025-05-04,1130.0,2049.0,404.0,1.0,845.86,36.38,AR
585.0,2025-05-04,1147.0,2049.0,404.0,1.0,845.86,62.42,IA
586.0,2025-05-04,1124.0,2081.0,402.0,1.0,2686.39,43.08,OK
587.0,2025-05-04,1125.0,2036.0,402.0,1.0,588.55,79.51,OK
588.0,2025-05-04,1080.0,2057.0,401.0,2.0,699.17,84.49,KS
589.0,2025-05-04,1002.0,2062.0,402.0,1.0,1114.85,15.33,MN
590.0,2025-05-04,1098.0,2071.0,404.0,3.0,1845.48,90.81,MO
591.0,2025-05-04,1175.0,2062.0,404.0,3.0,1858.08,88.36,IL
592.0,2025-05-04,1125.0,2021.0,401.0,0.0,1670.82,63.09,CO
593.0,2025-05-04,1194.0,2028.0,403.0,0.0,637.94,82.97,AR
594.0,2025-05-04,1070.0,2028.0,403.0,1.0,0.0,43.57,OK
595.0,2025-05-04,1199.0,2058.0,404.0,0.0,2667.0,19.66,IA
596.0,2025-05-04,1146.0,2014.0,403.0,2.0,0.0,13.04,OK
597.0,2025-05-04,1138.0,2096.0,401.0,3.0,2688.72,82.91,OK
598.0,2025-05-04,1139.0,2027.0,404.0,0.0,258.61,44.03,CO
599.0,2025-05-04,1188.0,2083.0,402.0,2.0,1229.06,12.61,CO
600.0,2025-05-04,1008.0,2057.0,403.0,2.0,699.17,49.88,KS
601.0,2025-05-04,1022.0,2056.0,401.0,1.0,2361.24,52.68,CO
602.0,2025-05-04,1053.0,2094.0,403.0,3.0,493.35,71.03,MN
603.0,2025-05-04,1042.0,2078.0,402.0,1.0,127.81,99.08,TX
604.0,2025-05-04,1052.0,2007.0,403.0,2.0,2333.56,86.5,MO
605.0,2025-05-04,1152.0,2068.0,402.0,2.0,656.19,79.34,NE
606.0,2025-05-04,1180.0,2037.0,403.0,2.0,288.11,19.64,TX
607.0,2025-05-04,1131.0,2086.0,401.0,1.0,2414.07,84.97,MO
608.0,2025-05-04,1192.0,2052.0,401.0,2.0,0.0,76.48,CO
609.0,2025-05-04,1167.0,2016.0,402.0,1.0,290.72,80.74,OK
610.0,2025-05-04,1037.0,2091.0,403.0,1.0,0.0,63.0,IL
611.0,2025-05-04,1194.0,2086.0,404.0,3.0,0.0,74.76,MN
612.0,2025-05-04,1036.0,2073.0,403.0,3.0,1997.72,0.0,MO
613.0,2025-05-04,1096.0,2057.0,401.0,0.0,1310.94,52.68,KS
614.0,2025-05-04,1103.0,2065.0,403.0,2.0,376.27,86.36,IA
615.0,2025-05-04,1116.0,2062.0,403.0,0.0,1238.72,32.98,KS
616.0,2025-05-04,1198.0,2093.0,401.0,3.0,0.0,79.17,IL
617.0,2025-05-04,1162.0,2085.0,403.0,0.0,0.0,98.05,NE
618.0,2025-05-04,1136.0,2050.0,402.0,3.0,933.9,91.7,IL
619.0,2025-05-04,1054.0,2063.0,403.0,2.0,441.97,65.83,MO
621.0,2025-05-04,1087.0,2087.0,401.0,0.0,637.28,82.71,TX
622.0,2025-05-04,1025.0,2080.0,404.0,0.0,3329.04,13.61,CO
623.0,2025-05-04,1031.0,2020.0,404.0,3.0,1127.49,96.91,NE
624.0,2025-05-04,1000.0,2054.0,402.0,1.0,1620.92,23.0,MO
625.0,2025-05-04,1166.0,2038.0,402.0,2.0,2223.62,55.72,TX
626.0,2025-05-04,1023.0,2083.0,403.0,2.0,1229.06,67.12,CO
627.0,2025-05-04,1021.0,2047.0,402.0,0.0,1674.9,52.68,TX
629.0,2025-05-04,1109.0,2083.0,401.0,0.0,768.16,15.1,TX
630.0,2025-05-04,1000.0,2027.0,404.0,0.0,517.22,35.8,MN
631.0,2025-05-04,1033.0,2075.0,402.0,3.0,780.64,18.42,OK
632.0,2025-05-04,1002.0,2001.0,403.0,0.0,824.7,65.06,OK
634.0,2025-05-04,1018.0,2029.0,404.0,0.0,27.02,44.14,IA
635.0,2025-05-04,1187.0,2013.0,401.0,2.0,2993.15,38.05,MO
636.0,2025-05-04,1094.0,2038.0,402.0,3.0,926.51,49.1,NE
637.0,2025-05-04,1198.0,2096.0,402.0,1.0,1814.89,68.66,MO
638.0,2025-05-04,1017.0,2067.0,401.0,1.0,523.71,14.92,MO
639.0,2025-05-04,1112.0,2044.0,402.0,1.0,560.47,61.31,AR
640.0,2025-05-04,1105.0,2078.0,404.0,1.0,383.43,44.2,NE
641.0,2025-05-04,1022.0,2012.0,402.0,0.0,623.19,48.22,OK
642.0,2025-05-04,1150.0,2093.0,404.0,2.0,1814.26,52.68,MO
643.0,2025-05-04,1109.0,2040.0,402.0,1.0,31.09,19.89,MN
644.0,2025-05-04,1070.0,2082.0,401.0,1.0,719.82,61.2,TX
645.0,2025-05-04,1141.0,2076.0,403.0,0.0,3224.28,94.89,MN
646.0,2025-05-04,1168.0,2038.0,402.0,1.0,1667.72,42.46,KS
647.0,2025-05-04,1191.0,2050.0,403.0,0.0,560.34,27.71,??
648.0,2025-05-04,1005.0,2030.0,404.0,3.0,679.88,78.32,OK
649.0,2025-05-04,1028.0,2030.0,404.0,0.0,509.91,41.56,AR
650.0,2025-05-04,1135.0,2001.0,403.0,2.0,989.64,70.04,MN
651.0,2025-05-04,1033.0,2049.0,404.0,2.0,751.87,39.73,MO
652.0,2025-05-04,1139.0,2087.0,402.0,3.0,0.0,27.67,KS
653.0,2025-05-04,1197.0,2009.0,401.0,0.0,265.24,35.44,IL
654.0,2025-05-04,1003.0,2033.0,402.0,0.0,836.25,49.67,CO
655.0,2025-05-04,1015.0,2050.0,403.0,3.0,560.34,94.38,KS
656.0,2025-05-04,1108.0,2089.0,404.0,0.0,413.52,20.65,KS
657.0,2025-05-04,1163.0,2068.0,402.0,2.0,3280.96,56.44,IA
658.0,2025-05-04,1021.0,2039.0,401.0,1.0,878.8,7.09,NE
659.0,2025-05-04,1039.0,2068.0,403.0,3.0,2460.72,68.26,CO
660.0,2025-05-04,1150.0,2081.0,401.0,2.0,1193.95,51.0,IL
661.0,2025-05-04,1178.0,2055.0,402.0,0.0,53.94,32.1,IA
662.0,2025-05-04,1062.0,2011.0,404.0,0.0,0.0,46.88,AR
663.0,2025-05-04,1116.0,2078.0,401.0,2.0,0.0,20.45,IL
664.0,2025-05-04,1170.0,2094.0,402.0,0.0,986.7,56.88,CO
665.0,2025-05-04,1003.0,2090.0,402.0,0.0,143.28,80.96,TX
666.0,2025-05-04,1041.0,2063.0,403.0,2.0,1325.9,84.88,TX
667.0,2025-05-04,1042.0,2047.0,402.0,2.0,803.95,23.59,KS
668.0,2025-05-04,1187.0,2015.0,401.0,2.0,0.0,53.6,MO
669.0,2025-05-04,1109.0,2034.0,401.0,2.0,326.81,38.38,TX
670.0,2025-05-04,1182.0,2073.0,401.0,3.0,499.43,74.16,OK
671.0,2025-05-04,1116.0,2065.0,403.0,0.0,470.34,54.9,AR
672.0,2025-05-04,1127.0,2072.0,402.0,2.0,1008.72,57.8,MN
673.0,2025-05-04,1040.0,2032.0,401.0,0.0,0.0,60.59,TX
674.0,2025-05-04,1058.0,2094.0,401.0,0.0,493.35,16.8,IL
675.0,2025-05-04,1003.0,2031.0,401.0,3.0,1695.9,11.34,AR
676.0,2025-05-04,1093.0,2049.0,402.0,1.0,1691.71,53.69,MO
677.0,2025-05-04,1009.0,2070.0,404.0,1.0,30.76,30.9,OK
678.0,2025-05-04,1082.0,2031.0,404.0,2.0,452.24,64.66,KS
679.0,2025-05-04,1069.0,2009.0,403.0,0.0,0.0,70.39,KS
680.0,2025-05-04,1128.0,2086.0,401.0,1.0,804.69,92.49,IA
681.0,2025-05-04,1057.0,2066.0,401.0,3.0,1548.18,85.38,CO
683.0,2025-05-04,1083.0,2011.0,404.0,0.0,1638.96,75.72,KS
684.0,2025-05-04,1094.0,2025.0,403.0,2.0,223.7,70.63,KS
686.0,2025-05-04,1094.0,2075.0,404.0,1.0,702.58,5.98,KS
687.0,2025-05-04,1187.0,2069.0,402.0,1.0,627.45,85.36,IL
688.0,2025-05-04,1001.0,2052.0,401.0,1.0,0.0,82.86,MO
689.0,2025-05-04,1138.0,2044.0,401.0,2.0,166.06,92.8,CO
690.0,2025-05-04,1000.0,2097.0,404.0,2.0,1347.36,98.22,OK
691.0,2025-05-04,1026.0,2026.0,402.0,3.0,211.56,71.95,CO
692.0,2025-05-04,1125.0,2007.0,402.0,2.0,933.42,84.9,NE
693.0,2025-05-04,1023.0,2005.0,402.0,3.0,1286.34,69.52,??
694.0,2025-05-04,1179.0,2047.0,404.0,0.0,669.96,43.06,MN
695.0,2025-05-04,1148.0,2012.0,402.0,3.0,3115.95,99.11,KS
696.0,2025-05-04,1019.0,2075.0,401.0,3.0,2341.92,81.09,OK
697.0,2025-05-04,1169.0,2016.0,402.0,2.0,775.25,16.61,TX
698.0,2025-05-04,1066.0,2040.0,404.0,2.0,55.26,97.35,OK
699.0,2025-05-04,1081.0,2057.0,403.0,1.0,393.28,51.76,TX
700.0,2025-05-04,1019.0,2025.0,402.0,0.0,559.24,95.5,MO
702.0,2025-05-04,1119.0,2040.0,404.0,0.0,69.08,77.58,MN
703.0,2025-05-04,1137.0,2045.0,402.0,3.0,0.0,42.18,TX
704.0,2025-05-04,1078.0,2059.0,403.0,0.0,1536.15,17.18,AR
705.0,2025-05-04,1023.0,2020.0,403.0,0.0,0.0,38.37,NE
707.0,2025-05-04,1182.0,2031.0,403.0,3.0,1695.9,98.65,OK
708.0,2025-05-04,1131.0,2006.0,403.0,2.0,475.2,77.67,AR
709.0,2025-05-04,1044.0,2003.0,404.0,3.0,1155.54,85.78,NE
710.0,2025-05-04,1142.0,2095.0,402.0,0.0,2453.95,59.93,MN
711.0,2025-05-04,1118.0,2013.0,402.0,0.0,1870.72,33.68,IL
712.0,2025-05-04,1003.0,2007.0,402.0,1.0,1050.1,22.16,MO
713.0,2025-05-04,1050.0,2051.0,403.0,0.0,117.32,30.45,CO
714.0,2025-05-04,1149.0,2075.0,403.0,0.0,780.64,48.94,NE
715.0,2025-05-04,1005.0,2008.0,402.0,3.0,466.13,85.37,IL
716.0,2025-05-04,1032.0,2011.0,403.0,0.0,409.74,28.33,IL
717.0,2025-05-04,1010.0,2059.0,401.0,1.0,921.69,17.96,IL
718.0,2025-05-04,1146.0,2055.0,404.0,3.0,0.0,79.31,MO
