TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,Shipping,State
464,5/4/2025,1118,2007,404,3,1750.17,58.12,MN
465,5/4/2025,1142,2067,402,3,1163.8,29.81,OK
466,5/4/2025,1062,2032,402,2,756.48,56.1,MN
467,5/4/2025,1165,2010,404,2,124.54,69.75,MN
468,5/4/2025,1023,2068,402,0,2460.72,81.02,OK
469,5/4/2025,1068,2048,401,0,715.26,83,KS
470,5/4/2025,1048,2097,402,3,0,93.37,NE
471,5/4/2025,1053,2042,403,0,167.61,63.77,IA
472,5/4/2025,1054,2024,401,3,372.81,96.01,TX
473,5/4/2025,1062,2089,402,3,1240.56,31.63,NE
474,5/4/2025,1061,2070,403,2,27.34,70.2,IA
475,5/4/2025,1097,2059,403,2,0,41.05,KS
476,5/4/2025,1066,2046,404,3,200.58,39.76,TX
477,5/4/2025,1025,2092,404,2,771.54,98.03,NE
478,5/4/2025,1052,2047,403,3,334.98,75.16,TX
479,5/4/2025,1011,2072,402,1,756.54,79.61,IL
480,5/4/2025,1004,2033,404,2,0,84.7,KS
481,5/4/2025,1039,2025,403,1,503.32,free,AR
482,5/4/2025,1097,2072,402,3,420.3,38.74,CO
483,5/4/2025,1140,2083,403,2,1843.58,20.92,AR
484,5/4/2025,1195,2062,404,3,3096.8,72.49,MN
485,5/4/2025,1043,2093,403,1,1360.69,86.15,IA
486,5/4/2025,1035,2092,404,1,0,11.06,TX
487,5/4/2025,1138,2082,401,0,533.2,67.21,OK
488,5/4/2025,1019,2085,401,0,484.3,0,AR
489,5/4/2025,1105,2017,402,0,1391.1,97.11,CO
490,5/4/2025,1181,2019,401,1,4202.68,34.42,AR
491,5/4/2025,1129,2058,403,0,1333.5,"1,200",IA
492,5/4/2025,1158,2081,404,3,2984.88,20 usd,IL
493,5/4/2025,1004,2000,404,0,2907.93,72.92,OK
494,5/4/2025,1004,2067,403,2,465.52,70.92,IL
495,5/4/2025,1004,2064,404,1,1323.18,65.5,MN
496,5/4/2025,1027,2012,402,1,1121.74,free,IL
497,5/4/2025,1049,2079,403,2,3802.16,34.6,TX
498,5/4/2025,1068,2050,401,2,0,78.69,KS
499,5/4/2025,1103,2058,402,1,600.08,28.65,TX
500,5/4/2025,1076,2087,401,0,159.32,41.97,IL
501,5/4/2025,1023,2051,404,3,351.96,33.39,AR
502,5/4/2025,1141,2060,401,0,408.38,60.55,OK
503,5/4/2025,1179,2021,401,3,835.41,13.5,IA
504,5/4/2025,1111,2082,403,0,0,15.2,TX
505,5/4/2025,1135,2005,402,1,1157.71,70.48,AR
506,5/4/2025,1177,2072,404,2,1008.72,58.84,CO
507,5/4/2025,1011,2009,403,0,0,33.09,IL
508,5/4/2025,1045,2040,401,1,31.09,39.59,MN
509,5/4/2025,1150,2018,404,0,1084.52,19.64,IL
510,5/4/2025,1076,2020,402,3,2254.98,87.98,NE
511,5/4/2025,1173,2069,403,3,232.39,61.08,MO
512,5/4/2025,1193,2094,402,0,1480.05,12.6,MO
513,5/4/2025,1128,2095,403,0,0,55.26,KS
514,5/4/2025,1025,2055,402,0,107.88,54.99,NE
515,5/4/2025,1087,2077,404,2,449.46,69.08,OK
516,5/4/2025,1007,2081,403,3,746.22,47.09,AR
517,5/4/2025,1125,2029,403,3,40.53,27.87,CO
518,5/4/2025,1110,2023,404,0,1879.08,74,IL
519,5/4/2025,1197,2079,403,1,855.49,25.41,??
520,5/4/2025,1182,2009,401,2,53.05,48.74,IA
521,5/4/2025,1039,2048,402,3,357.63,92.2,KS
522,5/4/2025,1081,2046,401,0,33.43,61.55,K S
523,5/4/2025,1001,2039,404,2,2343.46,93.37,KS
524,5/4/2025,1194,2034,401,1,245.11,54.82,AR
525,5/4/2025,1022,2023,404,3,5637.24,47.33,MN
526,5/4/2025,1142,2071,404,0,615.16,75.8,CO
527,5/4/2025,1006,2011,403,0,1229.22,51.35,MN
528,5/4/2025,1152,2076,403,3,2418.21,92.79,KS
529,5/4/2025,1003,2037,404,3,1440.56,21.08,AR
530,5/4/2025,1199,2010,402,1,210.17,23.97,AR
531,5/4/2025,1175,2048,402,1,965.6,84.08,??
532,5/4/2025,1068,2038,403,3,0,56.91,IL
533,5/4/2025,1037,2008,402,3,266.36,68.04,MO
534,5/4/2025,1070,2053,403,3,1830.45,20 usd,IL
535,5/4/2025,1005,2009,403,2,53.05,66.69,NE
536,5/4/2025,1063,2092,404,1,867.98,23.89,TX
537,5/4/2025,1117,2013,402,2,2244.86,6.75,AR
538,5/4/2025,1001,2050,403,3,0,82.41,MO
539,5/4/2025,1084,2056,403,3,1574.16,54.47,MN
540,5/4/2025,1166,2076,402,2,0,47.67,IA
541,5/4/2025,1082,2077,402,3,0,54.76,IA
542,5/4/2025,1080,2022,404,2,1073.89,55.63,KS
543,5/4/2025,1074,2094,404,1,444.02,97.43,OK
544,5/4/2025,1083,2048,403,3,0,22.55,MN
545,5/4/2025,1093,2014,402,1,221.67,79.08,IA
546,5/4/2025,1174,2098,401,3,2723.58,23.36,MO
547,5/4/2025,1181,2026,404,2,507.74,24.43,IA
548,5/4/2025,1177,2008,404,3,332.95,43.46,MO
549,5/4/2025,1035,2081,403,1,1343.2,65.93,MO
550,5/4/2025,1064,2084,402,3,845.55,8.73,OK
551,5/4/2025,1096,2009,404,3,198.93,48.83,OK
552,5/4/2025,1149,2051,404,0,0,52.56,IA
553,5/4/2025,1092,2089,401,0,827.04,61.08,NE
554,5/4/2025,1196,2031,403,1,1526.31,13.66,TX
555,5/4/2025,1165,2078,401,3,142.01,57.28,MO
556,5/4/2025,1192,2042,404,0,1005.66,9.87,IL
557,5/4/2025,1002,2012,403,1,560.87,64.14,tx
558,5/4/2025,1130,2095,402,3,1963.16,48.11,TX
559,5/4/2025,1095,2050,404,1,168.1,22.56,MO
560,5/4/2025,1088,2003,404,0,385.18,9.66,OK
561,5/4/2025,1075,2053,401,0,1830.45,96.8,MN
562,5/4/2025,1186,2018,403,2,1301.42,85.11,KS
563,5/4/2025,1087,2058,402,3,2667,10.53,MN
564,5/4/2025,1089,2060,401,3,408.38,45.57,AR
565,5/4/2025,1184,2089,404,2,1984.9,52.29,IA
566,5/4/2025,1017,2038,401,0,0,0,KS
567,5/4/2025,1005,2043,401,1,786.1,6.07,NE
568,5/4/2025,1189,2031,402,1,2035.08,36.66,OK
569,5/4/2025,1084,2071,404,3,0,50.08,MO
570,5/4/2025,1059,2051,402,1,527.94,44.33,MO
571,5/4/2025,1163,2084,404,3,845.55,80.96,AR
572,5/4/2025,1007,2094,402,3,493.35,62.54,IA
573,5/4/2025,1151,2054,404,0,0,52.22,NE
574,5/4/2025,1180,2027,402,2,0,NaN,KS
575,5/4/2025,1192,2090,401,0,286.56,34.48,AR
576,5/4/2025,1137,2023,403,2,1503.26,72.8,CO
577,5/4/2025,1050,2058,401,2,1066.8,14.79,MO 
578,5/4/2025,1171,2062,403,3,619.36,68.76,IL
579,5/4/2025,1156,2050,401,2,0,30.75,IL
580,5/4/2025,1090,2058,402,2,1066.8,0,MO
581,5/4/2025,1157,2075,401,1,702.58,71.44,MN
582,5/4/2025,1080,2015,402,2,1619.93,77.62,MN
583,5/4/2025,1029,2023,403,1,0,49.21,NE
584,5/4/2025,1130,2049,404,1,845.86,36.38,AR
585,5/4/2025,1147,2049,404,1,845.86,62.42,IA
586,5/4/2025,1124,2081,402,1,2686.39,43.08,OK
587,5/4/2025,1125,2036,402,1,588.55,79.51,OK
588,5/4/2025,1080,2057,401,2,699.17,84.49,KS
589,5/4/2025,1002,2062,402,1,1114.85,15.33,MN
590,5/4/2025,1098,2071,404,3,1845.48,90.81,MO
591,5/4/2025,1175,2062,404,3,1858.08,88.36,IL
592,5/4/2025,1125,2021,401,0,1670.82,63.09,CO
593,5/4/2025,1194,2028,403,0,637.94,82.97,AR
594,5/4/2025,1070,2028,403,1,0,43.57,OK
595,5/4/2025,1199,2058,404,0,2667,19.66,IA
596,5/4/2025,1146,2014,403,2,0,13.04,OK
597,5/4/2025,1138,2096,401,3,2688.72,82.91,OK
598,5/4/2025,1139,2027,404,0,258.61,44.03,CO
599,5/4/2025,1188,2083,402,2,1229.06,12.61,CO
600,5/4/2025,1008,2057,403,2,699.17,49.88,KS
601,5/4/2025,1022,2056,401,1,2361.24,20 usd,CO
602,5/4/2025,1053,2094,403,3,493.35,71.03,MN
603,5/4/2025,1042,2078,402,1,127.81,99.08,tx
604,5/4/2025,1052,2007,403,2,2333.56,86.5,MO
605,5/4/2025,1152,2068,402,2,656.19,79.34,NE
606,5/4/2025,1180,2037,403,2,288.11,19.64,TX
607,5/4/2025,1131,2086,401,1,2414.07,84.97,MO
608,5/4/2025,1192,2052,401,2,0,76.48,CO
609,5/4/2025,1167,2016,402,1,290.72,80.74,OK
610,5/4/2025,1037,2091,403,1,0,63,IL
611,5/4/2025,1194,2086,404,3,0,74.76,MN
612,5/4/2025,1036,2073,403,3,1997.72,free,MO
613,5/4/2025,1096,2057,401,0,1310.94,"1,200",KS
614,5/4/2025,1103,2065,403,2,376.27,86.36,IA
615,5/4/2025,1116,2062,403,0,1238.72,32.98,KS
616,5/4/2025,1198,2093,401,3,0,79.17,IL
617,5/4/2025,1162,2085,403,0,0,98.05,NE
618,5/4/2025,1136,2050,402,3,933.9,91.7,IL
619,5/4/2025,1054,2063,403,2,441.97,65.83,MO
620,5/4/2025,1072,2043,402,3,4367.25,51.61,OK
621,5/4/2025,1087,2087,401,0,637.28,82.71,TX
622,5/4/2025,1025,2080,404,0,3329.04,13.61,CO
623,5/4/2025,1031,2020,404,3,1127.49,96.91,NE
624,5/4/2025,1000,2054,402,1,1620.92,23,MO
625,5/4/2025,1166,2038,402,2,2223.62,55.72,TX
626,5/4/2025,1023,2083,403,2,1229.06,67.12,CO
627,5/4/2025,1021,2047,402,0,1674.9,NaN,TX
628,5/4/2025,1101,2080,403,1,3745.17,17.4,IA
629,5/4/2025,1109,2083,401,0,768.16,15.1,TX
630,5/4/2025,1000,2027,404,0,517.22,35.8,MN
631,5/4/2025,1033,2075,402,3,780.64,18.42,OK
632,5/4/2025,1002,2001,403,0,824.7,65.06,OK
633,5/4/2025,1108,2088,402,3,3546.75,13.47,MN
634,5/4/2025,1018,2029,404,0,27.02,44.14,IA
635,5/4/2025,1187,2013,401,2,2993.15,38.05,MO
636,5/4/2025,1094,2038,402,3,926.51,49.1,NE
637,5/4/2025,1198,2096,402,1,1814.89,68.66,MO
638,5/4/2025,1017,2067,401,1,523.71,14.92,MO
639,5/4/2025,1112,2044,402,1,560.47,61.31,AR
640,5/4/2025,1105,2078,404,1,383.43,44.2,NE
641,5/4/2025,1022,2012,402,0,623.19,48.22,OK
642,5/4/2025,1150,2093,404,2,1814.26,"1,200",MO
643,5/4/2025,1109,2040,402,1,31.09,19.89,MN
644,5/4/2025,1070,2082,401,1,719.82,61.2,TX
645,5/4/2025,1141,2076,403,0,3224.28,94.89,MN
646,5/4/2025,1168,2038,402,1,1667.72,42.46,KS
647,5/4/2025,1191,2050,403,0,560.34,27.71,??
648,5/4/2025,1005,2030,404,3,679.88,78.32,OK
649,5/4/2025,1028,2030,404,0,509.91,41.56,AR
650,5/4/2025,1135,2001,403,2,989.64,70.04,MN
651,5/4/2025,1033,2049,404,2,751.87,39.73,MO 
652,5/4/2025,1139,2087,402,3,0,27.67,KS
653,5/4/2025,1197,2009,401,0,265.24,35.44,IL
654,5/4/2025,1003,2033,402,0,836.25,49.67,CO
655,5/4/2025,1015,2050,403,3,560.34,94.38,KS
656,5/4/2025,1108,2089,404,0,413.52,20.65,KS
657,5/4/2025,1163,2068,402,2,3280.96,56.44,IA
658,5/4/2025,1021,2039,401,1,878.8,7.09,NE
659,5/4/2025,1039,2068,403,3,2460.72,68.26,CO
660,5/4/2025,1150,2081,401,2,1193.95,51,IL
661,5/4/2025,1178,2055,402,0,53.94,32.1,IA
662,5/4/2025,1062,2011,404,0,0,46.88,AR
663,5/4/2025,1116,2078,401,2,0,20.45,IL
664,5/4/2025,1170,2094,402,0,986.7,56.88,CO
665,5/4/2025,1003,2090,402,0,143.28,80.96,TX
666,5/4/2025,1041,2063,403,2,1325.9,84.88,TX
667,5/4/2025,1042,2047,402,2,803.95,23.59,KS
668,5/4/2025,1187,2015,401,2,0,53.6,MO
669,5/4/2025,1109,2034,401,2,326.81,38.38,TX
670,5/4/2025,1182,2073,401,3,499.43,74.16,OK
671,5/4/2025,1116,2065,403,0,470.34,54.9,AR
672,5/4/2025,1127,2072,402,2,1008.72,57.8,MN
673,5/4/2025,1040,2032,401,0,0,60.59,TX
674,5/4/2025,1058,2094,401,0,493.35,16.8,IL
675,5/4/2025,1003,2031,401,3,1695.9,11.34,AR
676,5/4/2025,1093,2049,402,1,1691.71,53.69,MO 
677,5/4/2025,1009,2070,404,1,30.76,30.9,OK
678,5/4/2025,1082,2031,404,2,452.24,64.66,KS
679,5/4/2025,1069,2009,403,0,0,70.39,KS
680,5/4/2025,1128,2086,401,1,804.69,92.49,IA
681,5/4/2025,1057,2066,401,3,1548.18,85.38,CO
682,5/4/2025,1017,2059,403,2,409.64,-10,IL
683,5/4/2025,1083,2011,404,0,1638.96,75.72,KS
684,5/4/2025,1094,2025,403,2,223.7,70.63,KS
685,5/4/2025,1189,2079,402,3,3802.16,80.34,CO
686,5/4/2025,1094,2075,404,1,702.58,5.98,KS
687,5/4/2025,1187,2069,402,1,627.45,85.36,IL
688,5/4/2025,1001,2052,401,1,0,82.86,MO
689,5/4/2025,1138,2044,401,2,166.06,92.8,CO
690,5/4/2025,1000,2097,404,2,1347.36,98.22,OK
691,5/4/2025,1026,2026,402,3,211.56,71.95,CO
692,5/4/2025,1125,2007,402,2,933.42,84.9,NE
693,5/4/2025,1023,2005,402,3,1286.34,69.52,??
694,5/4/2025,1179,2047,404,0,669.96,43.06,MN
695,5/4/2025,1148,2012,402,3,3115.95,99.11,KS
696,5/4/2025,1019,2075,401,3,2341.92,81.09,OK
697,5/4/2025,1169,2016,402,2,775.25,16.61,TX
698,5/4/2025,1066,2040,404,2,55.26,97.35,OK
699,5/4/2025,1081,2057,403,1,393.28,51.76,TX
700,5/4/2025,1019,2025,402,0,559.24,95.5,MO
701,5/4/2025,1039,2013,402,3,4676.8,NaN,CO
702,5/4/2025,1119,2040,404,0,69.08,77.58,MN
703,5/4/2025,1137,2045,402,3,0,42.18,TX
704,5/4/2025,1078,2059,403,0,1536.15,17.18,AR
705,5/4/2025,1023,2020,403,0,0,38.37,NE
706,5/4/2025,1055,2041,402,0,4021.05,6.87,??
707,5/4/2025,1182,2031,403,3,1695.9,98.65,OK
708,5/4/2025,1131,2006,403,2,475.2,77.67,AR
709,5/4/2025,1044,2003,404,3,1155.54,85.78,NE
710,5/4/2025,1142,2095,402,0,2453.95,59.93,MN
711,5/4/2025,1118,2013,402,0,1870.72,33.68,IL
712,5/4/2025,1003,2007,402,1,1050.1,22.16,MO
713,5/4/2025,1050,2051,403,0,117.32,30.45,CO
714,5/4/2025,1149,2075,403,0,780.64,48.94,NE
715,5/4/2025,1005,2008,402,3,466.13,85.37,IL
716,5/4/2025,1032,2011,403,0,409.74,28.33,IL
717,5/4/2025,1010,2059,401,1,921.69,17.96,IL
718,5/4/2025,1146,2055,404,3,0,79.31,MO
719,5/4/2025,1007,2048,404,1,1287.47,67.46,KS
720,5/4/2025,1090,2027,402,2,413.78,68.1,MN
721,5/4/2025,1071,2057,402,0,1310.94,36.28,MN
722,5/4/2025,1157,2079,402,2,2281.3,31.08,OK
723,5/4/2025,1127,2052,404,0,2193.78,69.86,IL
724,5/4/2025,1022,2035,404,1,1619.98,62.55,MO
725,5/4/2025,1107,2025,402,0,279.62,82.16,KS
726,5/4/2025,1097,2091,403,3,2717.37,93.11,IL
727,5/4/2025,1139,2062,403,2,1486.46,35.13,OK
728,5/4/2025,1099,2034,402,0,408.51,88.29,KS
729,5/4/2025,1081,2076,402,0,2418.21,48.06,MO
730,5/4/2025,1199,2035,401,3,2699.97,34.03,MN
731,5/4/2025,1135,2045,402,1,842.78,70.15,AR
732,5/4/2025,1025,2031,402,2,904.48,13.02,AR
733,5/4/2025,1136,2094,401,1,0,64.53,KS
734,5/4/2025,1147,2049,403,1,3383.42,62.04,IA
735,5/4/2025,1045,2030,403,2,407.93,48.1,TX
736,5/4/2025,1151,2003,403,1,693.32,62.01,IL
737,5/4/2025,1144,2024,404,2,298.25,27.37,TX
738,5/4/2025,1044,2062,401,0,1238.72,35.71,OK
739,5/4/2025,1014,2029,402,0,13.51,36.62,NE
740,5/4/2025,1134,2061,401,2,639.74,-10,CO
741,5/4/2025,1157,2025,402,2,671.09,29.73,CO
742,5/4/2025,1183,2022,403,0,2684.72,34.76,IA
743,5/4/2025,1005,2018,402,0,542.26,83.81,IL
744,5/4/2025,1134,2046,401,2,53.49,92.67,TX
745,5/4/2025,1180,2084,404,0,281.85,72.07,OK
746,5/4/2025,1086,2038,403,1,1667.72,15.69,IA
747,5/4/2025,1040,2093,404,3,755.94,89.63,MN
748,5/4/2025,1166,2040,402,2,27.63,52.32,KS
749,5/4/2025,1057,2085,402,3,1452.9,35.74,MO
750,5/4/2025,1078,2093,403,1,0,free,MN
751,5/4/2025,1045,2093,401,3,2267.82,81.15,IL
752,5/4/2025,1197,2072,401,1,1513.08,96.68,OK
753,5/4/2025,1154,2040,402,0,69.08,16.46,TX
754,5/4/2025,1127,2018,403,0,0,39.91,NE
755,5/4/2025,1060,2044,403,1,934.11,63.32,OK
756,5/4/2025,1162,2011,403,3,1229.22,93.41,CO
757,5/4/2025,1002,2033,402,1,3010.5,17.14,IL
758,5/4/2025,1177,2008,403,2,159.82,9.28,KS
759,5/4/2025,1027,2092,401,0,482.21,78.02,MO
760,5/4/2025,1098,2056,404,1,944.5,71.92,AR
761,5/4/2025,1105,2063,404,2,2209.84,22.78,IA
762,5/4/2025,1139,2048,401,3,357.63,21.31,TX
763,5/4/2025,1147,2083,402,1,691.34,39.27,OK
764,5/4/2025,1115,2009,401,2,53.05,7.55,TX
765,5/4/2025,1005,2040,403,0,103.62,19.08,XX
766,5/4/2025,1018,2043,402,3,2620.35,28.05,IL
767,5/4/2025,1041,2093,401,0,755.94,72.74,OK
768,5/4/2025,1086,2076,404,0,0,61.15,MN
769,5/4/2025,1110,2083,402,3,768.16,57.56,IL
770,5/4/2025,1040,2006,401,2,0,6.98,IL
771,5/4/2025,1052,2024,404,2,298.25,86.08,TX
772,5/4/2025,1169,2036,403,1,392.36,80.62,IA
773,5/4/2025,1024,2006,404,3,0,14.59,OK
774,5/4/2025,1039,2006,403,0,198,69.31,IA
775,5/4/2025,1109,2011,403,3,1638.96,51.2,AR
776,5/4/2025,1051,2012,401,1,1121.74,68.6,MO
777,5/4/2025,1043,2081,403,0,746.22,14.68,
778,5/4/2025,1121,2014,403,3,985.2,53.06,KS
779,5/4/2025,1120,2062,403,0,2477.44,5.63,TX
780,5/4/2025,1164,2069,404,1,0,19.4,CO
781,5/4/2025,1094,2048,403,1,321.87,80.49,AR
782,5/4/2025,1114,2005,403,3,428.78,43.16,IA
783,5/4/2025,1119,2033,402,2,1338,98.1,CO
784,5/4/2025,1144,2007,402,0,1166.78,37.69,IL
785,5/4/2025,1021,2085,403,3,0,63.73,TX
786,5/4/2025,1193,2075,402,0,1561.28,-10,OK
787,5/4/2025,1099,2066,404,3,0,54.53,K S
788,5/4/2025,1146,2030,404,2,543.9,40.43,CO
789,5/4/2025,1020,2050,401,1,168.1,27.43,MN
790,5/4/2025,1030,2096,404,1,3024.81,79.55,MN
791,5/4/2025,1042,2027,402,1,232.75,39.32,KS
792,5/4/2025,1010,2054,401,3,900.51,12.42,CO
793,5/4/2025,1051,2080,402,2,0,70.46,TX
794,5/4/2025,1081,2093,401,0,755.94,53.75,CO
795,5/4/2025,1099,2071,404,2,984.26,62.15,OK
796,5/4/2025,1070,2066,404,0,0,32.93,MO
797,5/4/2025,1179,2079,404,0,2851.62,89.46,NE
798,5/4/2025,1106,2019,402,0,3735.72,34.42,TX
799,5/4/2025,1027,2072,401,2,672.48,77.36,TX
800,5/4/2025,1137,2044,404,2,830.32,56.39,TX
801,5/4/2025,1098,2083,404,3,2304.48,58.3,KS
802,5/4/2025,1009,2022,403,3,2684.72,76.3,CO
803,5/4/2025,1036,2079,404,0,950.54,28.3,MN
804,5/4/2025,1101,2042,402,0,335.22,7.21,OK
805,5/4/2025,1190,2060,403,2,0,32.11,IA
806,5/4/2025,1005,2043,403,2,2096.28,72.76,IL
807,5/4/2025,1071,2062,401,1,557.42,27.76,MN
808,5/4/2025,1034,2038,404,2,2223.62,43.67,??
809,5/4/2025,1068,2093,404,0,2267.82,57.7,IA
810,5/4/2025,1048,2056,402,3,524.72,20.98,NE
811,5/4/2025,1189,2062,403,0,1858.08,83.79,IL
812,5/4/2025,1131,2020,401,2,0,85.03,NE
813,5/4/2025,1181,2064,404,1,264.64,16.68,IA
814,5/4/2025,1199,2067,401,1,0,94.81,IL
815,5/4/2025,1049,2025,401,1,503.32,36.2,IA
816,5/4/2025,1008,2058,401,2,533.4,71.81,OK
817,5/4/2025,1180,2025,403,2,894.78,68.8,KS
818,5/4/2025,1118,2064,404,0,882.12,5.8,TX
819,5/4/2025,1174,2003,402,2,308.14,23.19,MN
820,5/4/2025,1125,2076,404,1,725.46,71.88,MN
821,5/4/2025,1121,2075,403,2,2498.05,57.42,MN
822,5/4/2025,1041,2033,401,2,669,86.27,CO
823,5/4/2025,1007,2049,401,1,845.86,69.38,MN
824,5/4/2025,1146,2099,402,1,581.69,94.18,OK
825,5/4/2025,1165,2028,402,2,1531.06,0,tx
826,5/4/2025,1166,2052,401,0,731.26,99.08,NE
827,5/4/2025,1121,2016,402,0,646.04,7.65,OK
828,5/4/2025,1057,2032,403,2,3782.4,84.09,AR
829,5/4/2025,1108,2048,403,3,357.63,13.13,MO
830,5/4/2025,1064,2027,404,2,413.78,33.64,OK
831,5/4/2025,1173,2066,404,0,2580.3,27.15,MN
832,5/4/2025,1001,2065,403,2,376.27,66.84,MO
833,5/4/2025,1076,2087,401,3,796.6,23.39,MN
834,5/4/2025,1016,2043,403,2,2795.04,9.19,IA
835,5/4/2025,1070,2033,403,1,752.62,19,IL
836,5/4/2025,1038,2066,402,0,1032.12,82.82,CO
837,5/4/2025,1153,2051,403,1,316.76,50.19,TX
838,5/4/2025,1184,2003,404,2,1848.86,48.16,MO
839,5/4/2025,1066,2053,404,3,0,77.99,AR
840,5/4/2025,1188,2004,402,2,2967.2,-10,MO
841,5/4/2025,1185,2091,402,3,3623.16,23.92,IL
842,5/4/2025,1171,2045,403,1,280.93,-10,??
843,5/4/2025,1168,2071,402,2,1968.51,40.37,IA
844,5/4/2025,1024,2060,402,2,326.7,80.52,NE
845,5/4/2025,1185,2071,402,2,984.26,60.8,CO
846,5/4/2025,1167,2011,402,2,327.79,60.49,TX
847,5/4/2025,1057,2095,403,3,2453.95,76.36,AR
848,5/4/2025,1084,2047,403,2,803.95,30.49,OK
849,5/4/2025,1118,2015,404,0,4049.82,25.77,OK
850,5/4/2025,1162,2074,401,3,659.5,54.29,NE
851,5/4/2025,1049,2064,401,3,882.12,35.12,tx
852,5/4/2025,1135,2038,404,0,926.51,66.15,IL
853,5/4/2025,1038,2017,402,2,741.92,23.68,AR
854,5/4/2025,1104,2072,404,1,1134.81,86.22,CO
855,5/4/2025,1080,2091,402,0,2717.37,60.1,MO
856,5/4/2025,1124,2042,402,2,0,27.2,MN
857,5/4/2025,1162,2007,401,3,583.39,94.48,OK
858,5/4/2025,1070,2026,402,1,190.4,5.92,AR
859,5/4/2025,1125,2097,401,1,3031.56,58.92,MO
860,5/4/2025,1157,2055,404,3,53.94,42.13,OK
861,5/4/2025,1109,2061,404,0,799.68,90,KS
862,5/4/2025,1009,2068,402,2,0,91.58,OK
863,5/4/2025,1003,2041,402,0,2412.63,86.67,OK
864,5/4/2025,1173,2000,402,1,872.38,24.62,NE
865,5/4/2025,1177,2044,403,1,373.64,73.09,TX
866,5/4/2025,1026,2049,403,1,3383.42,91.48,TX
867,5/4/2025,1016,2005,403,2,686.05,72.61,IL
868,5/4/2025,1116,2093,403,3,755.94,41.54,IA
869,5/4/2025,1175,2017,403,3,463.7,32.73,KS
870,5/4/2025,1091,2096,402,1,1209.92,76.76,CO
871,5/4/2025,1103,2002,402,1,779.4,70.98,TX
872,5/4/2025,1186,2016,402,0,646.04,92.13,AR
873,5/4/2025,1150,2064,402,0,294.04,49.72,IL
874,5/4/2025,1093,2091,401,3,2717.37,12.37,MO
875,5/4/2025,1163,2032,401,0,0,25.54,MO
876,5/4/2025,1169,2013,401,0,935.36,9.98,tx
877,5/4/2025,1176,2014,404,3,1231.5,98.98,AR
878,5/4/2025,1097,2015,403,3,2699.88,73.78,MO
879,5/4/2025,1179,2019,402,0,1867.86,94.2,KS
880,5/4/2025,1077,2053,401,2,976.24,6.14,NE
881,5/4/2025,1159,2077,402,3,561.83,33.65,MN
882,5/4/2025,1026,2065,401,2,1881.36,14,AR
883,5/4/2025,1029,2013,404,1,0,97.91,TX
884,5/4/2025,1155,2025,403,1,503.32,98.9,
885,5/4/2025,1091,2090,404,2,171.94,33.18,IA
886,5/4/2025,1041,2005,404,1,385.9,31.42,MO
887,5/4/2025,1176,2061,403,1,359.86,24.55,MO
888,5/4/2025,1000,2001,401,0,1649.4,22.44,MO
889,5/4/2025,1146,2085,404,1,653.81,21.5,CO
890,5/4/2025,1023,2099,401,0,1292.64,28.27,IA
891,5/4/2025,1065,2082,402,3,266.6,95.35,AR
892,5/4/2025,1075,2033,404,0,2508.75,80.39,MO
893,5/4/2025,1025,2022,401,2,1073.89,49.05,TX
894,5/4/2025,1092,2086,403,3,894.1,5.4,CO
895,5/4/2025,1189,2014,401,0,0,65.9,MN
896,5/4/2025,1002,2017,402,2,0,29.25,AR
897,5/4/2025,1091,2056,403,0,1049.44,28.02,MO
898,5/4/2025,1095,2043,402,0,0,19.05,MN
899,5/4/2025,1102,2051,404,2,93.86,free,OK
900,5/4/2025,1098,2088,404,3,0,29.02,IL
901,5/4/2025,1166,2021,401,1,0,87.59,KS
902,5/4/2025,1178,2092,401,1,867.98,5.61,IA
903,5/4/2025,1026,2053,404,3,1830.45,21.76,IA
904,5/4/2025,1046,2078,404,2,454.43,10.6,IA
905,5/4/2025,1156,2003,402,3,1925.9,12.58,KS
906,5/4/2025,1124,2014,404,3,0,10.8,MO
907,5/4/2025,1011,2008,403,2,106.54,96.4,IL
908,5/4/2025,1003,2090,402,2,57.31,82.6,AR
909,5/4/2025,1132,2066,401,3,1548.18,43.17,
910,5/4/2025,1169,2093,402,3,755.94,87.64,CO
911,5/4/2025,1088,2084,404,1,0,9.35,AR
912,5/4/2025,1142,2078,401,0,568.04,94.44,TX
913,5/4/2025,1164,2020,404,3,1879.15,54.41,MN
914,5/4/2025,1042,2009,404,2,53.05,98.79,TX
915,5/4/2025,1061,2042,403,0,167.61,67.68,KS
916,5/4/2025,1129,2028,404,3,2551.76,73.32,TX
917,5/4/2025,1060,2010,404,3,544.88,36.62,NE
918,5/4/2025,1146,2057,401,3,436.98,41.26,CO
919,5/4/2025,1114,2040,401,3,34.54,61.26,NE
920,5/4/2025,1190,2083,401,0,2304.48,free,MN
921,5/4/2025,1103,2052,401,0,2193.78,68.06,MN
922,5/4/2025,1023,2077,403,1,505.65,69.6,IA
923,5/4/2025,1167,2085,404,2,387.44,52.73,KS
924,5/4/2025,1093,2006,402,3,594,10.59,AR
925,5/4/2025,1084,2071,404,2,492.13,78.72,TX
926,5/4/2025,1183,2057,401,0,873.96,45.13,TX
927,5/4/2025,1194,2084,402,0,563.7,86.34,OK
928,5/4/2025,1087,2045,403,2,499.42,67.19,MN
